"source_id","source_category","source_subtype","source_name","source_description","geometry_type","latitude","longitude","geometry_wkt","road_class","road_ref","road_length_km","area_km2","fuel_or_material","capacity_value","capacity_unit","operator","activity_status","default_include","confidence_tier","officially_listed","data_origin","source_authority","official_reference_url","map_source_url","source_license","osm_type","osm_id","osm_last_edit_utc","inventory_retrieved_utc","rag_claim_scope","notes"
"osm-road-way-35311167","traffic","major_road_segment","Nangloi road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6620762,77.0494693,"LINESTRING(77.0495359 28.6621202, 77.0494027 28.6620323)","primary","",0.016261,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/35311167","ODbL 1.0; © OpenStreetMap contributors","way",35311167,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1285853439","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6306666,77.1326792,"LINESTRING(77.1326187 28.6308243, 77.1327398 28.6305089)","primary","",0.037009,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1285853439","ODbL 1.0; © OpenStreetMap contributors","way",1285853439,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1285853440","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6304603,77.132629,"LINESTRING(77.1327029 28.6302711, 77.1325552 28.6306496)","primary","",0.044488,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1285853440","ODbL 1.0; © OpenStreetMap contributors","way",1285853440,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-619116046","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6160951,77.1365125,"LINESTRING(77.1364941 28.6163711, 77.1365310 28.6158191)","primary","",0.061485,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/619116046","ODbL 1.0; © OpenStreetMap contributors","way",619116046,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-619116047","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6290233,77.1333102,"LINESTRING(77.1327398 28.6305089, 77.1338807 28.6275377)","primary","",0.348643,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/619116047","ODbL 1.0; © OpenStreetMap contributors","way",619116047,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-619116077","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6160956,77.136349,"LINESTRING(77.1363237 28.6158217, 77.1363743 28.6163696)","primary","",0.061124,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/619116077","ODbL 1.0; © OpenStreetMap contributors","way",619116077,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77862381","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6220653,77.1359643,"LINESTRING(77.1338807 28.6275377, 77.1353626 28.6236701, 77.1363997 28.6209041, 77.1364848 28.6205954, 77.1365115 28.6204402, 77.1365200 28.6202980, 77.1364856 28.6197094, 77.1364265 28.6190530, 77.1364290 28.6187289, 77.1364941 28.6163711)","primary","",1.283172,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77862381","ODbL 1.0; © OpenStreetMap contributors","way",77862381,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77862391","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6288885,77.1332424,"LINESTRING(77.1337819 28.6275058, 77.1327080 28.6302581, 77.1327029 28.6302711)","primary","",0.325022,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77862391","ODbL 1.0; © OpenStreetMap contributors","way",77862391,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77862399","traffic","major_road_segment","Naraina flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6220494,77.1358625,"LINESTRING(77.1363743 28.6163696, 77.1363314 28.6187360, 77.1363675 28.6197145, 77.1364045 28.6203024, 77.1364041 28.6204391, 77.1363905 28.6205745, 77.1363024 28.6208854, 77.1352609 28.6236416, 77.1337819 28.6275058)","primary","",1.279613,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77862399","ODbL 1.0; © OpenStreetMap contributors","way",77862399,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1312995769","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6232226,77.3043601,"LINESTRING(77.3036042 28.6229782, 77.3045816 28.6232942, 77.3051101 28.6234803)","trunk","NH24",0.157246,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1312995769","ODbL 1.0; © OpenStreetMap contributors","way",1312995769,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1314351466","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6295682,77.3235543,"LINESTRING(77.3230983 28.6294294, 77.3240104 28.6297071)","trunk","",0.094224,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1314351466","ODbL 1.0; © OpenStreetMap contributors","way",1314351466,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1314555664","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6289845,77.323232,"LINESTRING(77.3234421 28.6290627, 77.3230219 28.6289064)","trunk","NH24",0.044542,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1314555664","ODbL 1.0; © OpenStreetMap contributors","way",1314555664,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-627698083","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6292186,77.3223613,"LINESTRING(77.3216401 28.6289688, 77.3217080 28.6289924, 77.3220292 28.6291041, 77.3222387 28.6291769, 77.3224400 28.6292453, 77.3228612 28.6293631, 77.3230983 28.6294294)","trunk","",0.151339,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/627698083","ODbL 1.0; © OpenStreetMap contributors","way",627698083,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-733740804","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6284362,77.320265,"LINESTRING(77.3188698 28.6279441, 77.3208572 28.6286451, 77.3216401 28.6289688)","trunk","NH24",0.293513,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/733740804","ODbL 1.0; © OpenStreetMap contributors","way",733740804,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-733740805","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6274544,77.3173598,"LINESTRING(77.3158497 28.6269647, 77.3188698 28.6279441)","trunk","NH24",0.314242,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/733740805","ODbL 1.0; © OpenStreetMap contributors","way",733740805,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-733740806","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.626563,77.3145888,"LINESTRING(77.3133147 28.6261949, 77.3136771 28.6262890, 77.3143342 28.6264892, 77.3149753 28.6266751, 77.3158497 28.6269647)","trunk","NH24",0.261891,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/733740806","ODbL 1.0; © OpenStreetMap contributors","way",733740806,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-733740813","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6271119,77.317514,"LINESTRING(77.3190173 28.6276075, 77.3160106 28.6266163)","trunk","NH24",0.313475,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/733740813","ODbL 1.0; © OpenStreetMap contributors","way",733740813,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-747966456","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6281397,77.3205646,"LINESTRING(77.3221351 28.6286143, 77.3211427 28.6283386, 77.3190173 28.6276075)","trunk","NH24",0.324397,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/747966456","ODbL 1.0; © OpenStreetMap contributors","way",747966456,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-747966465","traffic","major_road_segment","National Highway 24 Bypass","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6261597,77.3131872,"LINESTRING(77.3130596 28.6261245, 77.3133147 28.6261949)","trunk","NH24",0.0261,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/747966465","ODbL 1.0; © OpenStreetMap contributors","way",747966465,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1314351467","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6298032,77.3243221,"LINESTRING(77.3240104 28.6297071, 77.3246337 28.6298993)","trunk","",0.064479,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1314351467","ODbL 1.0; © OpenStreetMap contributors","way",1314351467,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1314555665","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6292259,77.3239617,"LINESTRING(77.3244805 28.6293912, 77.3238506 28.6291905, 77.3234421 28.6290627)","trunk","NH24",0.10773,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1314555665","ODbL 1.0; © OpenStreetMap contributors","way",1314555665,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-739709584","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.630926,77.3278706,"LINESTRING(77.3270160 28.6306624, 77.3274664 28.6307941, 77.3283455 28.6310811, 77.3287204 28.6312015)","trunk","",0.176837,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/739709584","ODbL 1.0; © OpenStreetMap contributors","way",739709584,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-739709585","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6305302,77.3279921,"LINESTRING(77.3288472 28.6308075, 77.3283991 28.6306635, 77.3271381 28.6302505)","trunk","NH24",0.177934,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/739709585","ODbL 1.0; © OpenStreetMap contributors","way",739709585,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-739709590","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.629816,77.3258113,"LINESTRING(77.3271381 28.6302505, 77.3267163 28.6301124, 77.3257111 28.6297832, 77.3245933 28.6294271, 77.3244805 28.6293912)","trunk","NH24",0.276423,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/739709590","ODbL 1.0; © OpenStreetMap contributors","way",739709590,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-739709594","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6315952,77.3298885,"LINESTRING(77.3287204 28.6312015, 77.3289733 28.6312827, 77.3297614 28.6315536, 77.3305437 28.6318096, 77.3310643 28.6319710)","trunk","",0.244258,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/739709594","ODbL 1.0; © OpenStreetMap contributors","way",739709594,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-739709596","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.630286,77.3258227,"LINESTRING(77.3246337 28.6298993, 77.3256921 28.6302445, 77.3262258 28.6304140, 77.3268346 28.6306093, 77.3270160 28.6306624)","trunk","",0.24752,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/739709596","ODbL 1.0; © OpenStreetMap contributors","way",739709596,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-76702787","traffic","major_road_segment","National Highway 24 Bypass Flyover","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6311957,77.3300442,"LINESTRING(77.3312404 28.6315859, 77.3305441 28.6313635, 77.3297956 28.6311122, 77.3288472 28.6308075)","trunk","NH24",0.2491,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/76702787","ODbL 1.0; © OpenStreetMap contributors","way",76702787,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1312196604","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5468722,77.2523285,"LINESTRING(77.2521812 28.5468105, 77.2524759 28.5469339)","primary","",0.031888,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1312196604","ODbL 1.0; © OpenStreetMap contributors","way",1312196604,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1312196605","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5467899,77.2523835,"LINESTRING(77.2525380 28.5468520, 77.2523382 28.5467717, 77.2522291 28.5467278)","primary","",0.033183,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1312196605","ODbL 1.0; © OpenStreetMap contributors","way",1312196605,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-566680390","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5448055,77.2470209,"LINESTRING(77.2467298 28.5446918, 77.2473120 28.5449193)","primary","",0.062241,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/566680390","ODbL 1.0; © OpenStreetMap contributors","way",566680390,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-584150748","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5464801,77.2516242,"LINESTRING(77.2522291 28.5467278, 77.2521610 28.5466999, 77.2510193 28.5462325)","primary","",0.130374,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/584150748","ODbL 1.0; © OpenStreetMap contributors","way",584150748,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-604129881","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5447186,77.2470634,"LINESTRING(77.2473522 28.5448316, 77.2467747 28.5446056)","primary","",0.061754,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/604129881","ODbL 1.0; © OpenStreetMap contributors","way",604129881,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77363937","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.546563,77.2515851,"LINESTRING(77.2509891 28.5463155, 77.2521812 28.5468105)","primary","",0.128794,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77363937","ODbL 1.0; © OpenStreetMap contributors","way",77363937,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77363939","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5456174,77.2491505,"LINESTRING(77.2473120 28.5449193, 77.2509891 28.5463155)","primary","",0.391289,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77363939","ODbL 1.0; © OpenStreetMap contributors","way",77363939,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77363989","traffic","major_road_segment","Nehru Place Flyover","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.545532,77.2491857,"LINESTRING(77.2510193 28.5462325, 77.2473522 28.5448316)","primary","",0.390601,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77363989","ODbL 1.0; © OpenStreetMap contributors","way",77363989,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1185485849","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5583894,77.1700033,"LINESTRING(77.1710912 28.5593064, 77.1708633 28.5591143, 77.1704963 28.5588049, 77.1697135 28.5581452, 77.1689938 28.5574816, 77.1689506 28.5574417)","primary","",0.294517,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1185485849","ODbL 1.0; © OpenStreetMap contributors","way",1185485849,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1425985949","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5291,77.148274,"LINESTRING(77.1483472 28.5291661, 77.1482008 28.5290338)","primary","",0.020518,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1425985949","ODbL 1.0; © OpenStreetMap contributors","way",1425985949,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-190297425","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5417264,77.1572625,"LINESTRING(77.1561191 28.5404755, 77.1566584 28.5411712, 77.1570377 28.5416514, 77.1571029 28.5417100, 77.1571760 28.5417422, 77.1572451 28.5417352, 77.1573380 28.5416884, 77.1573814 28.5416311, 77.1573933 28.5415686, 77.1573893 28.5415183, 77.1573712 28.5414438, 77.1569333 28.5407875, 77.1566171 28.5402981)","primary","",0.368878,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/190297425","ODbL 1.0; © OpenStreetMap contributors","way",190297425,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-25744612","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5571122,77.1684642,"LINESTRING(77.1663864 28.5546125, 77.1664144 28.5549906, 77.1664537 28.5551438, 77.1664959 28.5552275, 77.1665495 28.5553007, 77.1672428 28.5559566, 77.1679467 28.5566226, 77.1684459 28.5570949, 77.1685776 28.5572195, 77.1687578 28.5573977, 77.1688311 28.5574702, 77.1688712 28.5575059, 77.1691308 28.5577422, 77.1696362 28.5582021, 77.1710004 28.5593895)","primary","",0.708608,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/25744612","ODbL 1.0; © OpenStreetMap contributors","way",25744612,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-27422282","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5556599,77.1671074,"LINESTRING(77.1689506 28.5574417, 77.1688911 28.5573834, 77.1677343 28.5562651, 77.1673127 28.5558592, 77.1668432 28.5554036, 77.1666499 28.5552168, 77.1666209 28.5551779, 77.1665888 28.5550962, 77.1665511 28.5549639, 77.1665169 28.5546438, 77.1665111 28.5545897, 77.1664856 28.5543816, 77.1663908 28.5536087, 77.1663774 28.5534991, 77.1663688 28.5534323)","primary","",0.535396,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/27422282","ODbL 1.0; © OpenStreetMap contributors","way",27422282,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-312126316","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5494318,77.1632472,"LINESTRING(77.1614133 28.5469791, 77.1617862 28.5474644, 77.1624492 28.5483437, 77.1627854 28.5487755, 77.1630859 28.5492025, 77.1633447 28.5495704, 77.1635993 28.5498958, 77.1638085 28.5501762, 77.1643772 28.5509396, 77.1646057 28.5512746, 77.1647854 28.5515456, 77.1648841 28.5517383, 77.1649759 28.5519366)","primary","",0.652683,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/312126316","ODbL 1.0; © OpenStreetMap contributors","way",312126316,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-312126317","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.551886,77.1651693,"LINESTRING(77.1656901 28.5529716, 77.1656477 28.5528844, 77.1652301 28.5520257, 77.1651636 28.5518730, 77.1650858 28.5517152, 77.1649423 28.5514605, 77.1648251 28.5512694, 77.1646406 28.5510154, 77.1645286 28.5508532)","primary","",0.262008,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/312126317","ODbL 1.0; © OpenStreetMap contributors","way",312126317,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
